project_id,is_blue_ccs,log_capacity_mw,region,sponsor_type,sponsor_owner,tech,year_announced,duration,event_any,event_type,capacity_mw,region_short,cap_bkt,key,v7_project_id,sp_record_id,match_quality,Record ID,Project name,Primary end use sector,Primary end use sector detail,Secondary use sector,Output product,Will export,Export destination geography,project_status,Project status major,cbam_endex,sponsor_proxy_cbam
266,0,1.0986122886681098,EU,Unknown,Unknown,PEM,2025.0,1,0,0,2.0000000000000004,EU,M,2025_EU_0_M,266,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
267,0,1.316408233655724,Asia,Other,"Shaanxi Hydrogen Energy Industry   Development Co., Ltd.",PEM,2023.0,3,0,0,2.729999999999999,UNK,M,2023_UNK_0_M,267,,no_match,,,,,,,,,,,0,0
267,0,1.316408233655724,Asia,Other,"Shaanxi Hydrogen Energy Industry   Development Co., Ltd.",PEM,2023.0,3,0,0,2.729999999999999,UNK,M,2023_UNK_0_M,267,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
268,1,0.0,North_America,Other,Hydrogen Canada,Blue_CCS,2023.0,3,0,0,0.0,NA,XS,2023_NA_1_XS,268,CETPROJH21935,exact,CETPROJH21935,Midwest Low carbon Hydrogen Hub,Industry (other),Steel and glass,"Power & heat,industry (refinery feedstock),transport (road) and transport (aviation)",Hydrogen,No,,Feasibility,Planning - early,1,0
269,1,0.0,Other,Other,PT Pupuk Kalimantan Timur,Blue_CCS,2024.0,2,0,0,0.0,OT,XS,2024_OT_1_XS,269,CETPROJH22471,exact,CETPROJH22471,Aramco Jubail CCS hub,Power & heat,Power and heat,Unknown,"Hydrogen,Ammonia",Yes,,Feasibility,Planning - early,0,0
270,1,0.0,Other,Other,PT Pupuk Kalimantan Timur,Blue_CCS,2024.0,2,0,0,0.0,OT,XS,2024_OT_1_XS,270,,exact_exhausted,,,,,,,,,,,0,0
270,1,0.0,Other,Other,PT Pupuk Kalimantan Timur,Blue_CCS,2024.0,2,0,0,0.0,OT,XS,2024_OT_1_XS,270,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
271,1,0.0,Other,Other,PT Petrokimia Gresik,Blue_CCS,2024.0,2,0,0,0.0,OT,XS,2024_OT_1_XS,271,,exact_exhausted,,,,,,,,,,,0,0
271,1,0.0,Other,Other,PT Petrokimia Gresik,Blue_CCS,2024.0,2,0,0,0.0,OT,XS,2024_OT_1_XS,271,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
272,1,0.0,Other,Other,PT Pupuk Sriwidjaja Palembang,Blue_CCS,2024.0,2,0,0,0.0,OT,XS,2024_OT_1_XS,272,,exact_exhausted,,,,,,,,,,,0,0
272,1,0.0,Other,Other,PT Pupuk Sriwidjaja Palembang,Blue_CCS,2024.0,2,0,0,0.0,OT,XS,2024_OT_1_XS,272,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
273,1,0.0,Other,Other,PT Pupuk Iskandar Muda (PIM),Blue_CCS,2024.0,2,0,0,0.0,OT,XS,2024_OT_1_XS,273,,exact_exhausted,,,,,,,,,,,0,0
273,1,0.0,Other,Other,PT Pupuk Iskandar Muda (PIM),Blue_CCS,2024.0,2,0,0,0.0,OT,XS,2024_OT_1_XS,273,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
274,1,0.0,North_America,Utility,RWE AG,Blue_CCS,2023.0,3,0,0,0.0,NA,XS,2023_NA_1_XS,274,CETPROJH21933,exact,CETPROJH21933,Heartland Low carbon Hydrogen Hub,Industry (chemical feedstock),Fertilizer,Power & heat,"Hydrogen,Ammonia",No,,Feasibility,Planning - early,1,0
275,0,5.303304908059076,North_America,Other,EverWind Fuels LLC,PEM,2022.0,4,0,0,200.0,NA,XL,2022_NA_0_XL,275,CETPROJH2311,exact,CETPROJH2311,Charbone Winnipeg H2,Industry (other),Unknown,Unknown,Hydrogen,Unknown,,Design,Planning - early,0,0
276,1,0.0,North_America,Other,Tidewater Midstream and Infrastructure Ltd,Blue_CCS,2021.0,5,0,0,0.0,NA,XS,2021_NA_1_XS,276,,exact_exhausted,,,,,,,,,,,0,0
276,1,0.0,North_America,Other,Tidewater Midstream and Infrastructure Ltd,Blue_CCS,2021.0,5,0,0,0.0,NA,XS,2021_NA_1_XS,276,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
277,0,0.0,Other_Europe,Unknown,Unknown,PEM,2023.0,3,0,0,0.0,OE,XS,2023_OE_0_XS,277,CETPROJH22989,exact,CETPROJH22989,STFC ASPIRE Project,Other,R&D,Unknown,"Hydrogen,Ammonia",Unknown,,Under construction,Planning - advanced,0,0
278,1,0.0,EU,Other,Yara International,Blue_CCS,2022.0,4,0,0,0.0,EU,XS,2022_EU_1_XS,278,CETPROJH22418,relaxed,CETPROJH22418,Koping Hydrogen Park,Unknown,Unknown,Unknown,Hydrogen,No,,On-hold (assumed),Cancelled,0,0
279,0,4.51085950651685,North_America,Unknown,Unknown,PEM,2021.0,5,0,0,89.99999999999997,NA,L,2021_NA_0_L,279,CETPROJH289,exact,CETPROJH289,Amelia Island project,Gas grid,Blending,Unknown,Hydrogen,No,,Fully commissioned,Operating,0,0
280,0,0.1570037488096647,North_America,Unknown,Unknown,PEM,2013.0,13,0,0,0.16999999999999993,NA,S,2013_NA_0_S,280,CETPROJH2150,relaxed,CETPROJH2150,University of California Irvine H2,Gas grid,Blending,Power & heat,Hydrogen,Unknown,,Fully commissioned,Operating,0,0
281,0,2.854168709232204,Asia,Other,China Huadian Corporation Ltd.,PEM,2024.0,2,0,0,16.36,UNK,L,2024_UNK_0_L,281,,no_match,,,,,,,,,,,0,0
281,0,2.854168709232204,Asia,Other,China Huadian Corporation Ltd.,PEM,2024.0,2,0,0,16.36,UNK,L,2024_UNK_0_L,281,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
282,0,0.8109302162163288,Asia,Other,China Petroleum & Chemical Corporation,PEM,2022.0,4,0,0,1.25,UNK,M,2022_UNK_0_M,282,,no_match,,,,,,,,,,,0,0
282,0,0.8109302162163288,Asia,Other,China Petroleum & Chemical Corporation,PEM,2022.0,4,0,0,1.25,UNK,M,2022_UNK_0_M,282,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
283,0,0.4382549309311553,Asia,Unknown,Unknown,PEM,2025.0,1,0,0,0.55,UNK,S,2025_UNK_0_S,283,,no_match,,,,,,,,,,,0,0
283,0,0.4382549309311553,Asia,Unknown,Unknown,PEM,2025.0,1,0,0,0.55,UNK,S,2025_UNK_0_S,283,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
284,0,0.3220834991691133,Other,Unknown,Unknown,PEM,2025.0,1,0,0,0.37999999999999995,OT,S,2025_OT_0_S,284,CETPROJH23080,relaxed,CETPROJH23080,SOHAR Dutch H3 Green H2,Unknown,Unknown,Unknown,Hydrogen,Unknown,,Feasibility,Planning - early,0,0
285,1,0.0,North_America,Other,Cronus Chemicals,Blue_CCS,2025.0,1,0,0,0.0,NA,XS,2025_NA_1_XS,285,,exact_exhausted,,,,,,,,,,,0,0
285,1,0.0,North_America,Other,Cronus Chemicals,Blue_CCS,2025.0,1,0,0,0.0,NA,XS,2025_NA_1_XS,285,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
286,1,0.0,Asia,Other,SINOPEC-Northwest Branch (SINOPEC-Xibei),Blue_CCS,2018.0,8,0,0,0.0,UNK,XS,2018_UNK_1_XS,286,,no_match,,,,,,,,,,,0,0
286,1,0.0,Asia,Other,SINOPEC-Northwest Branch (SINOPEC-Xibei),Blue_CCS,2018.0,8,0,0,0.0,UNK,XS,2018_UNK_1_XS,286,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
287,1,0.0,Asia,Other,Sinopec Tahe Refining & Chemical Co   Ltd ,Blue_CCS,2020.0,6,0,0,0.0,UNK,XS,2020_UNK_1_XS,287,,no_match,,,,,,,,,,,0,0
287,1,0.0,Asia,Other,Sinopec Tahe Refining & Chemical Co   Ltd ,Blue_CCS,2020.0,6,0,0,0.0,UNK,XS,2020_UNK_1_XS,287,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
288,1,0.0,North_America,Other,Suncor Energy Inc.,Blue_CCS,2021.0,5,0,0,0.0,NA,XS,2021_NA_1_XS,288,,exact_exhausted,,,,,,,,,,,0,0
288,1,0.0,North_America,Other,Suncor Energy Inc.,Blue_CCS,2021.0,5,0,0,0.0,NA,XS,2021_NA_1_XS,288,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
289,1,0.0,Asia,Other,PetroChina Changqing,Blue_CCS,2015.0,11,0,0,0.0,UNK,XS,2015_UNK_1_XS,289,,no_match,,,,,,,,,,,0,0
289,1,0.0,Asia,Other,PetroChina Changqing,Blue_CCS,2015.0,11,0,0,0.0,UNK,XS,2015_UNK_1_XS,289,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
290,1,0.0,Asia,Other,China Energy Investment Corp Ltd,Blue_CCS,2019.0,7,0,0,0.0,UNK,XS,2019_UNK_1_XS,290,,no_match,,,,,,,,,,,0,0
290,1,0.0,Asia,Other,China Energy Investment Corp Ltd,Blue_CCS,2019.0,7,0,0,0.0,UNK,XS,2019_UNK_1_XS,290,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
291,1,0.0,Asia,Other,Xinjiang Dunhua Petroleum Technology Co Ltd,Blue_CCS,2015.0,11,0,0,0.0,UNK,XS,2015_UNK_1_XS,291,,no_match,,,,,,,,,,,0,0
291,1,0.0,Asia,Other,Xinjiang Dunhua Petroleum Technology Co Ltd,Blue_CCS,2015.0,11,0,0,0.0,UNK,XS,2015_UNK_1_XS,291,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
292,1,0.0,Asia,Other,Xinjiang Dunhua Petroleum Technology Co Ltd,Blue_CCS,2020.0,6,0,0,0.0,UNK,XS,2020_UNK_1_XS,292,,no_match,,,,,,,,,,,0,0
292,1,0.0,Asia,Other,Xinjiang Dunhua Petroleum Technology Co Ltd,Blue_CCS,2020.0,6,0,0,0.0,UNK,XS,2020_UNK_1_XS,292,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
293,1,0.0,Asia,Other,Sinopec Qilu Petrochemical Corp,Blue_CCS,2021.0,5,0,0,0.0,UNK,XS,2021_UNK_1_XS,293,,no_match,,,,,,,,,,,0,0
293,1,0.0,Asia,Other,Sinopec Qilu Petrochemical Corp,Blue_CCS,2021.0,5,0,0,0.0,UNK,XS,2021_UNK_1_XS,293,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
294,1,0.0,EU,Other,Jastrzebska Spolka Weglowa SA,Blue_CCS,2025.0,1,0,0,0.0,EU,XS,2025_EU_1_XS,294,CETPROJH23156,exact,CETPROJH23156,MAGHYC Onboard H2,Transport (shipping),,Unknown,Hydrogen,No,,Announced (early stage),Planning - early,0,0
295,1,0.0,MENA,Other,Saudi Arabian Oil Company,Blue_CCS,2023.0,1,1,1,0.0,UNK,XS,2023_UNK_1_XS,295,,no_match,,,,,,,,,,,0,0
295,1,0.0,MENA,Other,Saudi Arabian Oil Company,Blue_CCS,2023.0,1,1,1,0.0,UNK,XS,2023_UNK_1_XS,295,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
296,1,0.0,North_America,Unknown,Unknown,Blue_CCS,2010.0,8,1,1,0.0,NA,XS,2010_NA_1_XS,296,CETPROJH262,relaxed,CETPROJH262,Olive Creek,Industry (chemical feedstock),Fertilizer,Unknown,Ammonia,Unknown,,Fully commissioned,Operating,1,0
297,1,0.0,North_America,Other,"Praxair, Inc",Blue_CCS,2010.0,8,1,1,0.0,NA,XS,2010_NA_1_XS,297,CETPROJH22912,relaxed,CETPROJH22912,North Carolina CO2 reduction project,Unknown,Unknown,Unknown,Hydrogen,Unknown,,Plans cancelled,Cancelled,0,0
298,1,0.0,North_America,Other,Black Hills Energy,Blue_CCS,2023.0,3,0,0,0.0,NA,XS,2023_NA_1_XS,298,CETPROJH21928,exact,CETPROJH21928,Appalachian Hydrogen Hub,Unknown,Unknown,Unknown,Hydrogen,No,,Design,Planning - early,0,0
299,1,0.0,North_America,Other,Howard Midstream Energy Partners LLC,Blue_CCS,2021.0,5,0,0,0.0,NA,XS,2021_NA_1_XS,299,,exact_exhausted,,,,,,,,,,,0,0
299,1,0.0,North_America,Other,Howard Midstream Energy Partners LLC,Blue_CCS,2021.0,5,0,0,0.0,NA,XS,2021_NA_1_XS,299,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
300,1,0.0,North_America,Other,Grannus LLC,Blue_CCS,2023.0,3,0,0,0.0,NA,XS,2023_NA_1_XS,300,CETPROJH21767,exact,CETPROJH21767,Florida clean hydrogen hub,Transport (road),Buses & Light Motor Vehicles,Power & heat,Hydrogen,No,,Under construction,Planning - advanced,0,0
301,1,0.0,North_America,Other,Bia Energy LLC,Blue_CCS,2024.0,2,0,0,0.0,NA,XS,2024_NA_1_XS,301,CETPROJH22158,exact,CETPROJH22158,NW Natural Portland,Unknown,Unknown,Unknown,Hydrogen,No,,Announced (early stage),Planning - early,0,0
302,1,0.0,Other_Europe,Oil_major,Equinor ASA,Blue_CCS,2024.0,2,0,0,0.0,OE,XS,2024_OE_1_XS,302,CETPROJH22906,exact,CETPROJH22906,Mongstad industrial transformation project (MITP),Industry (refinery feedstock),Oil Refinery,Unknown,Hydrogen,Yes,,Announced (early stage),Planning - early,1,1
303,1,0.0,North_America,Other,Marathon Petroleum Corporation,Blue_CCS,2024.0,1,1,1,0.0,NA,XS,2024_NA_1_XS,303,,exact_exhausted,,,,,,,,,,,0,0
303,1,0.0,North_America,Other,Marathon Petroleum Corporation,Blue_CCS,2024.0,1,1,1,0.0,NA,XS,2024_NA_1_XS,303,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
304,1,0.0,Asia,Other,ENEOS Corporation,Blue_CCS,2023.0,3,0,0,0.0,UNK,XS,2023_UNK_1_XS,304,,no_match,,,,,,,,,,,0,0
304,1,0.0,Asia,Other,ENEOS Corporation,Blue_CCS,2023.0,3,0,0,0.0,UNK,XS,2023_UNK_1_XS,304,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
305,1,0.0,North_America,Other,Northern Plains Nitrogen LLP,Blue_CCS,2022.0,4,0,0,0.0,NA,XS,2022_NA_1_XS,305,CETPROJH21368,exact,CETPROJH21368,Clean Energy Hub United States,Unknown,Unknown,Unknown,Hydrogen,Unknown,,On-hold (assumed),Cancelled,0,0
306,1,0.0,North_America,Other,Phillips 66,Blue_CCS,2021.0,5,0,0,0.0,NA,XS,2021_NA_1_XS,306,,exact_exhausted,,,,,,,,,,,0,0
306,1,0.0,North_America,Other,Phillips 66,Blue_CCS,2021.0,5,0,0,0.0,NA,XS,2021_NA_1_XS,306,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
307,1,0.0,North_America,Other,"North Shore Energy, LLC",Blue_CCS,2022.0,4,0,0,0.0,NA,XS,2022_NA_1_XS,307,,exact_exhausted,,,,,,,,,,,0,0
307,1,0.0,North_America,Other,"North Shore Energy, LLC",Blue_CCS,2022.0,4,0,0,0.0,NA,XS,2022_NA_1_XS,307,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
308,0,1.791759469228055,North_America,Unknown,Unknown,PEM,2021.0,5,0,0,5.0,NA,M,2021_NA_0_M,308,CETPROJH2291,exact,CETPROJH2291,Vancouver H2,Transport (road),Light Motor Vehicles & Heavy Goods Vehicles,Unknown,Hydrogen,Unknown,,Fully commissioned,Operating,0,0
309,1,0.0,Other,Other,SUEK,Blue_CCS,2021.0,5,0,0,0.0,OT,XS,2021_OT_1_XS,309,,exact_exhausted,,,,,,,,,,,0,0
309,1,0.0,Other,Other,SUEK,Blue_CCS,2021.0,5,0,0,0.0,OT,XS,2021_OT_1_XS,309,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
310,1,0.0,Other_Europe,Oil_major,Equinor ASA,Blue_CCS,2018.0,8,0,0,0.0,OE,XS,2018_OE_1_XS,310,CETPROJH22898,exact,CETPROJH22898,H21 North England,Power & heat,Heat,Unknown,Hydrogen,Unknown,,On-hold (assumed),Cancelled,0,1
311,1,0.0,MENA,Other,44.01.Earth,Blue_CCS,2022.0,4,0,0,0.0,UNK,XS,2022_UNK_1_XS,311,,no_match,,,,,,,,,,,0,0
311,1,0.0,MENA,Other,44.01.Earth,Blue_CCS,2022.0,4,0,0,0.0,UNK,XS,2022_UNK_1_XS,311,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
312,1,0.0,Asia,Other,Indian Oil Corporation,Blue_CCS,2022.0,4,0,0,0.0,UNK,XS,2022_UNK_1_XS,312,,no_match,,,,,,,,,,,0,0
312,1,0.0,Asia,Other,Indian Oil Corporation,Blue_CCS,2022.0,4,0,0,0.0,UNK,XS,2022_UNK_1_XS,312,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
313,1,0.0,Other,Oil_major,Philipinas Shell Petroleum Corp,Blue_CCS,2020.0,6,0,0,0.0,OT,XS,2020_OT_1_XS,313,,no_match,,,,,,,,,,,0,1
313,1,0.0,Other,Oil_major,Philipinas Shell Petroleum Corp,Blue_CCS,2020.0,6,0,0,0.0,OT,XS,2020_OT_1_XS,313,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,1
314,1,0.0,Asia,Other,"SK Innovation Co., Ltd",Blue_CCS,2021.0,5,0,0,0.0,UNK,XS,2021_UNK_1_XS,314,,no_match,,,,,,,,,,,0,0
314,1,0.0,Asia,Other,"SK Innovation Co., Ltd",Blue_CCS,2021.0,5,0,0,0.0,UNK,XS,2021_UNK_1_XS,314,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
315,1,0.0,EU,Other,Preem AB,Blue_CCS,2020.0,6,0,0,0.0,EU,XS,2020_EU_1_XS,315,,exact_exhausted,,,,,,,,,,,0,0
315,1,0.0,EU,Other,Preem AB,Blue_CCS,2020.0,6,0,0,0.0,EU,XS,2020_EU_1_XS,315,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
316,1,0.0,Other,Other,PT Panca Amara Utama,Blue_CCS,2021.0,5,0,0,0.0,OT,XS,2021_OT_1_XS,316,,exact_exhausted,,,,,,,,,,,0,0
316,1,0.0,Other,Other,PT Panca Amara Utama,Blue_CCS,2021.0,5,0,0,0.0,OT,XS,2021_OT_1_XS,316,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
317,1,0.0,Other,Other,Irkutsk Oil Company LLC,Blue_CCS,2020.0,6,0,0,0.0,OT,XS,2020_OT_1_XS,317,,no_match,,,,,,,,,,,0,0
317,1,0.0,Other,Other,Irkutsk Oil Company LLC,Blue_CCS,2020.0,6,0,0,0.0,OT,XS,2020_OT_1_XS,317,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
318,1,0.0,North_America,Oil_major,Shell plc,Blue_CCS,2021.0,5,0,0,0.0,NA,XS,2021_NA_1_XS,318,,exact_exhausted,,,,,,,,,,,0,1
318,1,0.0,North_America,Oil_major,Shell plc,Blue_CCS,2021.0,5,0,0,0.0,NA,XS,2021_NA_1_XS,318,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,1
319,1,0.0,North_America,Other,"Mitsubishi Gas Chemical Company, Inc.",Blue_CCS,2021.0,5,0,0,0.0,NA,XS,2021_NA_1_XS,319,,exact_exhausted,,,,,,,,,,,0,0
319,1,0.0,North_America,Other,"Mitsubishi Gas Chemical Company, Inc.",Blue_CCS,2021.0,5,0,0,0.0,NA,XS,2021_NA_1_XS,319,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
320,1,0.0,Other,Unknown,Unknown,Blue_CCS,2022.0,2,1,1,0.0,OT,XS,2022_OT_1_XS,320,CETPROJH232,exact,CETPROJH232,King Salman Energy Park (SPARK),Unknown,Unknown,Unknown,Hydrogen,Unknown,,On-hold (assumed),Cancelled,0,0
321,1,0.0,ANZ,Other,Pouakai NZ GP Ltd,Blue_CCS,2018.0,8,0,0,0.0,UNK,XS,2018_UNK_1_XS,321,,no_match,,,,,,,,,,,0,0
321,1,0.0,ANZ,Other,Pouakai NZ GP Ltd,Blue_CCS,2018.0,8,0,0,0.0,UNK,XS,2018_UNK_1_XS,321,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
322,1,0.0,North_America,Other,SCS Energy LLC,Blue_CCS,2011.0,7,1,1,0.0,NA,XS,2011_NA_1_XS,322,CETPROJH22886,relaxed,CETPROJH22886,Hydrogen Energy California (HECA),Unknown,Unknown,Unknown,Hydrogen,No,,Plans cancelled,Cancelled,0,0
323,1,0.0,North_America,Other,"Bakken Energy, LLC",Blue_CCS,2022.0,4,0,0,0.0,NA,XS,2022_NA_1_XS,323,,exact_exhausted,,,,,,,,,,,0,0
323,1,0.0,North_America,Other,"Bakken Energy, LLC",Blue_CCS,2022.0,4,0,0,0.0,NA,XS,2022_NA_1_XS,323,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
324,1,0.0,North_America,Other,Dakota Gasification Company Inc.,Blue_CCS,2022.0,4,0,0,0.0,NA,XS,2022_NA_1_XS,324,,exact_exhausted,,,,,,,,,,,0,0
324,1,0.0,North_America,Other,Dakota Gasification Company Inc.,Blue_CCS,2022.0,4,0,0,0.0,NA,XS,2022_NA_1_XS,324,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
325,0,0.0,EU,Unknown,Unknown,PEM,2025.0,1,0,0,0.0,EU,XS,2025_EU_0_XS,325,CETPROJH23160,exact,CETPROJH23160,PP2XH Parnu Hub,Transport (shipping),,Unknown,Methanol,Unknown,,Announced (advanced),Planning - early,0,0
326,0,3.913821387369526,Asia,Other,"Gemeng Yihe New Energy Co., Ltd.",PEM,2025.0,1,0,0,49.09000000000002,UNK,L,2025_UNK_0_L,326,,no_match,,,,,,,,,,,0,0
326,0,3.913821387369526,Asia,Other,"Gemeng Yihe New Energy Co., Ltd.",PEM,2025.0,1,0,0,49.09000000000002,UNK,L,2025_UNK_0_L,326,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
327,0,2.0215475632609334,Asia,Other,Power Construction Corporation Of China,PEM,2024.0,2,0,0,6.550000000000001,UNK,M,2024_UNK_0_M,327,,no_match,,,,,,,,,,,0,0
327,0,2.0215475632609334,Asia,Other,Power Construction Corporation Of China,PEM,2024.0,2,0,0,6.550000000000001,UNK,M,2024_UNK_0_M,327,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
328,1,0.0,North_America,Unknown,Unknown,Blue_CCS,2023.0,3,0,0,0.0,NA,XS,2023_NA_1_XS,328,CETPROJH21756,exact,CETPROJH21756,Cushing Refinery Blue H2,Industry (refinery feedstock),Oil Refinery,Unknown,Hydrogen,Unknown,,Announced (early stage),Planning - early,1,0
329,1,0.0,North_America,Other,"TransGas Development Systems, LLC",Blue_CCS,2023.0,3,0,0,0.0,NA,XS,2023_NA_1_XS,329,,exact_exhausted,,,,,,,,,,,0,0
329,1,0.0,North_America,Other,"TransGas Development Systems, LLC",Blue_CCS,2023.0,3,0,0,0.0,NA,XS,2023_NA_1_XS,329,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
330,1,0.0,Other,Other,Abu Dhabi National Oil Company,Blue_CCS,2025.0,1,0,0,0.0,OT,XS,2025_OT_1_XS,330,CETPROJH22851,relaxed,CETPROJH22851,Juiz de Fora Blue hydrogen,Industry (other),Steel,Unknown,Hydrogen,No,,Design,Planning - early,1,0
331,1,0.0,Other,Steel,ArcelorMittal SA,Blue_CCS,2025.0,1,0,0,0.0,OT,XS,2025_OT_1_XS,331,CETPROJH22852,relaxed,CETPROJH22852,Project Rabdan,Industry (chemical feedstock),Fertilizer,Unknown,Ammonia,Unknown,,Design,Planning - early,1,1
332,0,4.51085950651685,North_America,Oil_major,Shell plc,PEM,2020.0,6,0,0,89.99999999999997,NA,L,2020_NA_0_L,332,CETPROJH290,exact,CETPROJH290,Minneapolis Demonstration Plant,Gas grid,Blending,Unknown,Hydrogen,Unknown,,Fully commissioned,Operating,0,1
333,0,1.252762968495368,Other,Unknown,Unknown,PEM,2025.0,1,0,0,2.5,OT,M,2025_OT_0_M,333,CETPROJH23003,relaxed,CETPROJH23003,Voltalia Pecem,Unknown,Unknown,Unknown,Ammonia,Unknown,,Announced (early stage),Planning - early,0,0
334,1,0.0,ANZ,Unknown,Unknown,Blue_CCS,2025.0,1,0,0,0.0,UNK,XS,2025_UNK_1_XS,334,,no_match,,,,,,,,,,,0,0
334,1,0.0,ANZ,Unknown,Unknown,Blue_CCS,2025.0,1,0,0,0.0,UNK,XS,2025_UNK_1_XS,334,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
335,1,0.0,ANZ,Other,NH3 Clean Energy Limited,Blue_CCS,2025.0,1,0,0,0.0,UNK,XS,2025_UNK_1_XS,335,,no_match,,,,,,,,,,,0,0
335,1,0.0,ANZ,Other,NH3 Clean Energy Limited,Blue_CCS,2025.0,1,0,0,0.0,UNK,XS,2025_UNK_1_XS,335,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
336,1,0.0,North_America,Other,Canadian Natural Resources,Blue_CCS,2003.0,23,0,0,0.0,NA,XS,2003_NA_1_XS,336,,no_match,,,,,,,,,,,0,0
336,1,0.0,North_America,Other,Canadian Natural Resources,Blue_CCS,2003.0,23,0,0,0.0,NA,XS,2003_NA_1_XS,336,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
337,0,0.6931471805599453,ANZ,Unknown,Unknown,PEM,2025.0,1,0,0,1.0,UNK,M,2025_UNK_0_M,337,,no_match,,,,,,,,,,,0,0
337,0,0.6931471805599453,ANZ,Unknown,Unknown,PEM,2025.0,1,0,0,1.0,UNK,M,2025_UNK_0_M,337,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
338,0,3.044522437723423,Other,Other,Qair Brasil Participações S.A.,PEM,2025.0,1,0,0,20.0,OT,L,2025_OT_0_L,338,CETPROJH23053,exact,CETPROJH23053,Cleanergy H2 refuelling station,Transport (road),Heavy Goods Vehicles,Industry (other),Hydrogen,Unknown,,Announced (advanced),Planning - early,0,0
339,0,4.875197323201151,EU,Unknown,Unknown,PEM,2025.0,1,1,1,129.99999999999994,EU,XL,2025_EU_0_XL,339,CETPROJH22824,exact,CETPROJH22824,Porto Marghera Green H2,Unknown,Unknown,Unknown,Hydrogen,Unknown,,Under construction,Planning - advanced,0,0
340,0,3.044522437723423,North_America,Industrial_gas,L'Air Liquide S.A.,PEM,2019.0,7,0,0,20.0,NA,L,2019_NA_0_L,340,CETPROJH2294,exact,CETPROJH2294,Canadian Tire Corporation H2 II,Transport (road),Industrial Vehicle,Unknown,Hydrogen,Unknown,,Fully commissioned,Operating,0,1
341,1,0.0,North_America,Other,Chevron,Blue_CCS,2025.0,1,0,0,0.0,NA,XS,2025_NA_1_XS,341,,exact_exhausted,,,,,,,,,,,0,0
341,1,0.0,North_America,Other,Chevron,Blue_CCS,2025.0,1,0,0,0.0,NA,XS,2025_NA_1_XS,341,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
